id,did,vid,address,care,driver,number,phone,status,time,urgent
176f37e7-bd83-40a6-9332-873d3e774f69,driver_008,vehicle_8,大连市中山区,3,黄磊,62,13312047525,2,2020-12-02 04:09:00,1
c919e3f1-1705-4d85-86b5-48f9a235bad6,driver_011,vehicle_11,大连市中山区,2,徐辉,63,13469043711,2,2020-12-02 04:25:00,1
b91cf221-414b-441d-ad53-66e992716c52,driver_008,vehicle_8,长沙市岳麓区,1,黄磊,53,13312047525,2,2020-12-02 14:28:00,0
6025c964-138e-42ff-85fe-b036018043e2,driver_009,vehicle_9,上海市浦东新区,3,周东,38,13574208209,2,2020-12-03 02:08:00,0
25534d4b-b317-4d93-94bb-fc013acc1f95,driver_007,vehicle_7,上海市浦东新区,3,赵强,2,13571574657,2,2020-12-03 06:21:00,1
7b05d113-46d0-4bc6-8e5b-73dd68579622,driver_016,vehicle_16,天津市河西区,2,林宇,26,13543241375,2,2020-12-03 17:19:00,0
be596b50-ace4-458e-a4e0-da5573877584,driver_011,vehicle_11,郑州市金水区,3,徐辉,65,13469043711,2,2020-12-04 19:28:00,0
f2a8f5ad-6786-43d3-8bb3-e45efd90c224,driver_014,vehicle_14,佛山市南海区,2,朱鹏,85,13300565159,2,2020-12-04 00:44:00,0
f4e13d05-2be5-4daa-9d0b-b3936a093446,driver_007,vehicle_7,上海市浦东新区,1,赵强,26,13571574657,2,2020-12-04 08:02:00,0
b8e0705b-eac3-43cc-955b-cd9d3da9ee15,driver_017,vehicle_17,合肥市蜀山区,1,何杰,98,13965814370,2,2020-12-05 18:29:00,1
34d4a019-4719-4ba5-a086-2de6023a3442,driver_018,vehicle_18,武汉市武昌区,1,郭飞,64,13386489006,2,2020-12-05 13:44:00,0
e6e7b3db-40be-4d10-9987-aa4dd0a20812,driver_014,vehicle_14,郑州市金水区,3,朱鹏,15,13300565159,2,2020-12-05 09:11:00,0
4be468bb-4195-4cbf-92d8-756e28917995,driver_009,vehicle_9,上海市浦东新区,2,周东,24,13574208209,2,2020-12-06 13:25:00,1
a0417470-3f5e-4f49-83b7-373d823ae491,driver_014,vehicle_14,宁波市鄞州区,3,朱鹏,79,13300565159,2,2020-12-06 16:42:00,0
4ca7876b-5842-4143-8c93-4cbaf310a836,driver_015,vehicle_15,重庆市渝北区,2,高浩,55,13497744193,2,2020-12-06 21:27:00,0
939028d0-1472-431c-ad2e-701ee62a892d,driver_014,vehicle_14,广州市天河区,3,朱鹏,76,13300565159,2,2020-12-07 08:32:00,1
7bbaf1dd-cfda-438f-b17c-e9998812ca71,driver_007,vehicle_7,上海市浦东新区,3,赵强,80,13571574657,2,2020-12-07 15:58:00,1
bf656eff-6110-4546-92dd-2ebb1b2ca57e,driver_004,vehicle_4,天津市河西区,2,刘六,71,13580754881,2,2020-12-07 10:22:00,0
0512d5ed-12b9-4cc8-8494-2328e8fcff3e,driver_002,vehicle_2,杭州市滨江区,1,李四,77,13235766393,2,2020-12-08 18:36:00,1
ff4742e6-56b6-4d29-a524-60991c676174,driver_005,vehicle_5,武汉市武昌区,1,陈杰,30,13756400785,2,2020-12-08 23:02:00,0
7b527896-c9da-47d8-a983-8c7228125249,driver_011,vehicle_11,合肥市蜀山区,3,徐辉,83,13469043711,2,2020-12-08 23:44:00,1
cbf1ac12-5928-4a18-9b78-e1ec12ddbb82,driver_015,vehicle_15,宁波市鄞州区,3,高浩,44,13497744193,2,2020-12-09 05:30:00,0
21202612-9be3-4baa-994d-ec36dce98cd7,driver_016,vehicle_16,无锡市梁溪区,1,林宇,85,13543241375,2,2020-12-09 04:12:00,1
e37c4fed-a87f-4c7c-9412-d35f243924d6,driver_006,vehicle_6,成都市高新区,2,杨飞,55,13982030576,2,2020-12-09 16:21:00,0
1f51a9f8-fe74-4e26-95f2-45adf2698c82,driver_008,vehicle_8,西安市雁塔区,1,黄磊,56,13312047525,2,2020-12-10 03:47:00,0
d265be10-948f-4e4d-ab1e-0105a75c93a1,driver_016,vehicle_16,长沙市岳麓区,1,林宇,93,13543241375,2,2020-12-10 21:55:00,0
a2a4024d-7886-4946-a3dd-53d03488482e,driver_004,vehicle_4,北京市朝阳区,2,刘六,56,13580754881,2,2020-12-10 11:15:00,1
2c75e1db-2586-44d4-ac6c-866c169e31c5,driver_002,vehicle_2,武汉市武昌区,1,李四,36,13235766393,2,2020-12-11 04:11:00,0
20115bb2-a259-4c16-95da-c769cf0840b0,driver_009,vehicle_9,宁波市鄞州区,3,周东,30,13574208209,2,2020-12-11 17:06:00,0
83b71d81-8ac2-42a5-b397-38fc6e59dce3,driver_017,vehicle_17,杭州市滨江区,1,何杰,16,13965814370,2,2020-12-11 22:10:00,1
71e4f6d1-8cc2-4b26-9e62-dffaae59c4da,driver_004,vehicle_4,北京市朝阳区,2,刘六,55,13580754881,2,2020-12-12 19:29:00,1
645fce7e-ec28-4484-83b0-837f3e7cea4c,driver_003,vehicle_3,宁波市鄞州区,3,王五,23,13801868241,2,2020-12-12 16:44:00,0
ab100beb-419a-4524-9ebe-3bac1bb68fc8,driver_013,vehicle_13,南京市建邺区,3,胡涛,37,13139471381,2,2020-12-12 19:34:00,1
6ae9863d-5bf1-4ebf-a610-dc93797ee958,driver_009,vehicle_9,佛山市南海区,3,周东,94,13574208209,2,2020-12-13 17:50:00,1
e36f1dc5-8f57-45da-8b99-ebcd537c069b,driver_014,vehicle_14,苏州市工业园区,3,朱鹏,87,13300565159,2,2020-12-13 22:38:00,1
d289abcc-e483-429b-ad02-528cf3515755,driver_013,vehicle_13,天津市河西区,2,胡涛,4,13139471381,2,2020-12-13 12:55:00,0
b36184d3-623a-42c0-805f-d31a04c38b35,driver_009,vehicle_9,苏州市工业园区,3,周东,83,13574208209,2,2020-12-14 15:35:00,1
6c75f0fb-55e6-4851-938c-667f5cb6a714,driver_008,vehicle_8,佛山市南海区,3,黄磊,7,13312047525,2,2020-12-14 21:35:00,0
a45cfbf6-6a8d-4fa2-a270-22dd6e4f8d42,driver_009,vehicle_9,大连市中山区,3,周东,28,13574208209,2,2020-12-14 03:59:00,0
5655b600-c92e-4154-b472-556b196ef628,driver_002,vehicle_2,大连市中山区,2,李四,16,13235766393,2,2020-12-15 21:28:00,0
60451784-c2e0-469d-a68c-b68f7acf4518,driver_013,vehicle_13,重庆市渝北区,2,胡涛,90,13139471381,2,2020-12-15 00:34:00,0
1df741c0-dbf0-4d6c-8d92-61a71b3d6164,driver_002,vehicle_2,大连市中山区,1,李四,66,13235766393,2,2020-12-15 23:53:00,1
8f9a5443-fceb-4847-8f8f-bea40890b8f5,driver_003,vehicle_3,郑州市金水区,3,王五,72,13801868241,2,2020-12-16 04:15:00,0
6e9c7cdc-619d-47e5-8690-2e7f2d523239,driver_015,vehicle_15,西安市雁塔区,1,高浩,70,13497744193,2,2020-12-16 06:31:00,0
8ce4eac0-bf1d-45f1-86ca-2606463c49b8,driver_012,vehicle_12,南京市建邺区,3,孙勇,33,13426882089,2,2020-12-16 22:08:00,1
5ebee51a-80cb-4788-bc9c-190304b5fa18,driver_009,vehicle_9,佛山市南海区,1,周东,81,13574208209,2,2020-12-17 22:34:00,1
abb21a06-cd33-4265-9b27-175b93863870,driver_009,vehicle_9,成都市高新区,2,周东,12,13574208209,2,2020-12-17 23:05:00,0
08428893-b13d-4755-9751-29d91681d46d,driver_018,vehicle_18,青岛市市南区,3,郭飞,3,13386489006,2,2020-12-17 10:59:00,0
b0307e97-f614-486f-9fd1-4d9a93af7ac9,driver_013,vehicle_13,西安市雁塔区,1,胡涛,89,13139471381,2,2020-12-18 20:50:00,0
e4a7d689-4741-4a55-930c-ce05ac6a2034,driver_009,vehicle_9,杭州市滨江区,1,周东,49,13574208209,2,2020-12-18 22:25:00,1
a780058d-2643-4914-b111-54a1c18c7ef9,driver_019,vehicle_19,深圳市南山区,1,马磊,65,13049729656,2,2020-12-18 17:20:00,1
46179499-32ba-460b-9b93-748332172827,driver_008,vehicle_8,郑州市金水区,3,黄磊,16,13312047525,2,2020-12-19 12:53:00,0
1607ab02-c49c-45c6-bb04-73c858abd544,driver_002,vehicle_2,宁波市鄞州区,3,李四,99,13235766393,2,2020-12-19 23:28:00,0
3f99f280-17a1-4b27-9e62-507ce001bfcb,driver_011,vehicle_11,合肥市蜀山区,2,徐辉,90,13469043711,2,2020-12-19 08:56:00,0
1b1055f0-3909-42da-a6f9-c7cc57551d07,driver_015,vehicle_15,西安市雁塔区,1,高浩,76,13497744193,2,2020-12-20 16:30:00,0
5501d544-8a6e-4f83-973c-d0707c13c3ae,driver_016,vehicle_16,宁波市鄞州区,3,林宇,8,13543241375,2,2020-12-20 17:19:00,0
23fbfa33-c50a-44ce-9d55-0734d179d793,driver_005,vehicle_5,天津市河西区,2,陈杰,71,13756400785,2,2020-12-20 21:11:00,0
7ab9c96f-2372-4b15-9387-19e316b96a44,driver_018,vehicle_18,宁波市鄞州区,3,郭飞,59,13386489006,2,2020-12-21 12:31:00,0
5162aec0-e67a-4312-b8a4-3523bceebdb2,driver_004,vehicle_4,北京市朝阳区,2,刘六,73,13580754881,2,2020-12-21 22:35:00,1
17469011-6213-48cb-929c-05e757140470,driver_007,vehicle_7,武汉市武昌区,1,赵强,43,13571574657,2,2020-12-21 16:26:00,0
20d9c1e0-8a06-4016-9ad9-0306a78caeff,driver_017,vehicle_17,大连市中山区,3,何杰,59,13965814370,2,2020-12-22 21:02:00,1
4b37feae-30a6-443c-a476-31e7a9c14b53,driver_013,vehicle_13,大连市中山区,2,胡涛,69,13139471381,2,2020-12-22 04:30:00,1
7fa0a41e-8aec-4eb9-8a28-7c52aa413a3e,driver_016,vehicle_16,武汉市武昌区,1,林宇,13,13543241375,2,2020-12-22 15:32:00,0
aeb48eb4-7afc-48ba-aef0-ea440fcb19c7,driver_008,vehicle_8,长沙市岳麓区,1,黄磊,32,13312047525,2,2020-12-23 18:40:00,0
b034d23b-6923-40fb-8b0f-b09833f11bf2,driver_006,vehicle_6,武汉市武昌区,1,杨飞,4,13982030576,2,2020-12-23 02:26:00,0
8589baad-d65c-49ec-bd49-ee922c46cf8b,driver_001,vehicle_1,武汉市武昌区,1,张三,19,13913364664,2,2020-12-23 18:33:00,0
a86fa484-eeeb-4ead-8190-15789e0c2f2f,driver_004,vehicle_4,长沙市岳麓区,1,刘六,1,13580754881,2,2020-12-24 20:56:00,0
ab2f52a1-9367-4065-9041-a1271abdefd4,driver_015,vehicle_15,西安市雁塔区,1,高浩,48,13497744193,2,2020-12-24 21:06:00,0
44d73b14-d1e3-491d-b60a-90d9c01ec99f,driver_006,vehicle_6,成都市高新区,2,杨飞,53,13982030576,2,2020-12-24 18:03:00,0
ee0cd027-da01-40d0-a122-5f1615b38e53,driver_008,vehicle_8,成都市高新区,2,黄磊,43,13312047525,2,2020-12-25 16:30:00,0
338ace5b-2375-47e9-a048-7f6e18ea500b,driver_009,vehicle_9,青岛市市南区,3,周东,49,13574208209,2,2020-12-25 13:37:00,0
58f958b6-961a-4868-9bec-02e1dcb5535b,driver_007,vehicle_7,苏州市工业园区,3,赵强,84,13571574657,2,2020-12-25 21:50:00,1
ba4b1c11-e379-4fd1-a22d-58d6ec6a8785,driver_016,vehicle_16,宁波市鄞州区,3,林宇,71,13543241375,2,2020-12-26 19:32:00,0
b8e0c027-6b3f-4040-86f5-7ac8855c67b5,driver_015,vehicle_15,大连市中山区,1,高浩,21,13497744193,2,2020-12-26 23:32:00,0
55198d7e-ddf9-4a5b-99d3-841b866cd28b,driver_006,vehicle_6,上海市浦东新区,2,杨飞,17,13982030576,2,2020-12-26 12:06:00,0
7314c9f5-054a-48a1-9076-3292b8e54635,driver_007,vehicle_7,郑州市金水区,3,赵强,64,13571574657,2,2020-12-27 10:19:00,0
a18f501c-5ea7-49ac-8e35-d0ad7c76d317,driver_007,vehicle_7,杭州市滨江区,1,赵强,42,13571574657,2,2020-12-27 01:06:00,1
0be38fbf-e1c0-4a26-ab46-64ee329417ab,driver_005,vehicle_5,苏州市工业园区,3,陈杰,77,13756400785,2,2020-12-27 06:07:00,1
161eacd0-e441-4a3e-94ee-91f99d63dbdd,driver_012,vehicle_12,苏州市工业园区,3,孙勇,73,13426882089,2,2020-12-28 06:50:00,1
54d8deac-d583-46ff-bf85-43c983b72daa,driver_018,vehicle_18,长沙市岳麓区,1,郭飞,28,13386489006,2,2020-12-28 18:46:00,0
cbde146c-8f48-42e6-a30f-0f2d87311c84,driver_013,vehicle_13,合肥市蜀山区,3,胡涛,61,13139471381,2,2020-12-28 03:35:00,0
f112a87b-f662-4a44-8ded-06637f17669a,driver_007,vehicle_7,西安市雁塔区,1,赵强,72,13571574657,2,2020-12-29 09:05:00,0
47f93cff-dbab-47b1-b39c-c6ecdc1e841f,driver_016,vehicle_16,重庆市渝北区,2,林宇,91,13543241375,2,2020-12-29 05:53:00,0
1267243d-8c32-4128-911c-f118c71a0907,driver_011,vehicle_11,无锡市梁溪区,2,徐辉,36,13469043711,2,2020-12-29 19:20:00,1
fb581a92-0453-49e9-89f1-0742ee8c8ea5,driver_014,vehicle_14,西安市雁塔区,1,朱鹏,35,13300565159,2,2020-12-30 01:02:00,0
25fd3c48-9772-4c02-a8bd-08450a3b135a,driver_003,vehicle_3,南京市建邺区,3,王五,10,13801868241,2,2020-12-30 16:19:00,1
4ace7f27-2ccb-4b35-8696-a5342fde0e7e,driver_006,vehicle_6,天津市河西区,2,杨飞,42,13982030576,2,2020-12-30 23:32:00,0
6ec2de86-8a4c-4e1c-a57d-9eb7885ad2b9,driver_005,vehicle_5,无锡市梁溪区,3,陈杰,24,13756400785,2,2020-12-31 21:20:00,1
6261146f-2db0-47d5-9690-2f3d22175fcc,driver_009,vehicle_9,佛山市南海区,1,周东,89,13574208209,2,2020-12-31 11:04:00,0
cf2e0fb3-d885-4972-a5fc-9ccc1d2ff147,driver_016,vehicle_16,青岛市市南区,3,林宇,65,13543241375,2,2020-12-31 13:29:00,0
a89be529-4038-4114-9702-78e217377aa1,driver_009,vehicle_9,苏州市工业园区,3,周东,19,13574208209,2,2021-01-01 04:56:00,1
0b024914-e2f0-4fda-9e49-d7ec1d241aed,driver_012,vehicle_12,佛山市南海区,3,孙勇,22,13426882089,2,2021-01-01 09:46:00,1
315915db-d46e-46ba-a835-607ef96bb8d9,driver_009,vehicle_9,大连市中山区,2,周东,78,13574208209,2,2021-01-01 21:43:00,1
57799f65-14c2-46cf-83a5-1a03a1a4fe2a,driver_011,vehicle_11,青岛市市南区,3,徐辉,37,13469043711,2,2021-01-02 11:38:00,0
16a5e99e-fb3e-4575-a255-26f367c646c6,driver_007,vehicle_7,上海市浦东新区,1,赵强,55,13571574657,2,2021-01-02 18:20:00,1
d9ae45a2-c606-4b1d-8674-81359cd66c6c,driver_013,vehicle_13,天津市河西区,2,胡涛,10,13139471381,2,2021-01-02 02:32:00,0
3a09010d-b2ca-4f65-8b81-4c40320d0325,driver_006,vehicle_6,成都市高新区,2,杨飞,64,13982030576,2,2021-01-03 12:10:00,0
12d9e675-cf4d-4589-b2da-6b546b364321,driver_003,vehicle_3,长沙市岳麓区,1,王五,37,13801868241,2,2021-01-03 12:35:00,0
01dde84b-0b8e-403b-b0c4-019eb17eb873,driver_006,vehicle_6,上海市浦东新区,1,杨飞,91,13982030576,2,2021-01-03 05:07:00,1
99286a4a-e731-4bd9-9b14-6b8a0d40b2a1,driver_006,vehicle_6,成都市高新区,2,杨飞,69,13982030576,2,2021-01-04 21:02:00,0
b9ad35fd-6ee5-44ff-925c-2bd014bbff9a,driver_001,vehicle_1,北京市朝阳区,2,张三,41,13913364664,2,2021-01-04 02:48:00,1
aeaddcab-90aa-40b7-afeb-8d2f4f9b1721,driver_008,vehicle_8,青岛市市南区,3,黄磊,5,13312047525,2,2021-01-04 15:43:00,0
bab0c11d-d2f5-47f8-9d46-4829ba963e59,driver_007,vehicle_7,南京市建邺区,3,赵强,65,13571574657,2,2021-01-05 04:40:00,1
a7aaa0b9-219b-4782-9286-5efb68647191,driver_006,vehicle_6,重庆市渝北区,2,杨飞,9,13982030576,2,2021-01-05 02:43:00,0
b6627fec-e93a-475d-8644-e0c41bd5bf67,driver_016,vehicle_16,合肥市蜀山区,3,林宇,43,13543241375,2,2021-01-05 21:59:00,0
b2eb8601-2f11-4ef1-bdd3-8627d7a7af22,driver_016,vehicle_16,深圳市南山区,1,林宇,38,13543241375,2,2021-01-06 19:47:00,1
13db5de3-c202-43a1-a4ae-1f3dab18e3de,driver_011,vehicle_11,宁波市鄞州区,3,徐辉,51,13469043711,2,2021-01-06 17:50:00,0
c7d507fb-80b8-4214-8889-240b913b25e4,driver_019,vehicle_19,深圳市南山区,1,马磊,42,13049729656,2,2021-01-06 08:48:00,1
86b2c0c2-b37e-4197-9363-11d0e386ad80,driver_015,vehicle_15,大连市中山区,1,高浩,55,13497744193,2,2021-01-07 00:21:00,1
d225c423-f957-47f2-88e8-d3697c00e87c,driver_006,vehicle_6,上海市浦东新区,1,杨飞,41,13982030576,2,2021-01-07 15:13:00,1
be14c318-b1a2-4476-82bf-e136da3c0213,driver_016,vehicle_16,深圳市南山区,1,林宇,100,13543241375,2,2021-01-07 15:27:00,1
5c71217f-9130-473c-85bb-07059f85504f,driver_009,vehicle_9,成都市高新区,2,周东,5,13574208209,2,2021-01-08 23:05:00,0
ae2030a9-efad-489a-86b1-849f14171676,driver_013,vehicle_13,宁波市鄞州区,3,胡涛,84,13139471381,2,2021-01-08 00:20:00,0
5326d18e-2dad-4a35-becd-9c7ec627bb23,driver_011,vehicle_11,佛山市南海区,3,徐辉,18,13469043711,2,2021-01-08 19:03:00,1
e803c1d4-0413-4a34-93bc-6cffbce39f2e,driver_013,vehicle_13,天津市河西区,2,胡涛,39,13139471381,2,2021-01-09 15:06:00,0
ab4d76f0-8e35-4f23-9b3e-721a5643806d,driver_010,vehicle_10,郑州市金水区,3,吴建,62,13180510004,2,2021-01-09 21:01:00,0
020684ff-4143-4077-b2be-dbae28f12c39,driver_002,vehicle_2,无锡市梁溪区,3,李四,88,13235766393,2,2021-01-09 14:40:00,0
efa065d4-db0a-403b-b500-84d31e9cda44,driver_012,vehicle_12,广州市天河区,3,孙勇,54,13426882089,2,2021-01-10 20:11:00,1
3e640b4f-2915-4f5d-b054-a2bef2150aa9,driver_007,vehicle_7,大连市中山区,1,赵强,77,13571574657,2,2021-01-10 14:02:00,1
6c5d007b-7b02-405e-bdd6-c2a6ff7e6e2b,driver_015,vehicle_15,西安市雁塔区,1,高浩,75,13497744193,2,2021-01-10 18:49:00,0
4b884ef9-1e40-403b-ba3a-4badad159aa9,driver_009,vehicle_9,上海市浦东新区,2,周东,56,13574208209,2,2021-01-11 04:38:00,1
77bad0de-1e43-4418-9b2a-602e898d0a99,driver_002,vehicle_2,天津市河西区,2,李四,47,13235766393,2,2021-01-11 06:13:00,0
56f2c6aa-8c3a-4698-8495-651fa2255c4d,driver_014,vehicle_14,无锡市梁溪区,2,朱鹏,71,13300565159,2,2021-01-11 07:05:00,0
bc0969f0-f740-4861-b0b6-2f63f7f53458,driver_012,vehicle_12,杭州市滨江区,1,孙勇,63,13426882089,2,2021-01-12 18:44:00,1
c38225b7-dba3-4c1b-ab7a-c297e1add9fa,driver_005,vehicle_5,苏州市工业园区,3,陈杰,24,13756400785,2,2021-01-12 10:49:00,1
83965088-8ce9-414d-8d97-d50e58091430,driver_007,vehicle_7,郑州市金水区,3,赵强,53,13571574657,2,2021-01-12 14:38:00,0
c42a4d16-7e70-4d27-aa25-8c696b7ffab9,driver_012,vehicle_12,重庆市渝北区,2,孙勇,78,13426882089,2,2021-01-13 09:33:00,0
8115c483-2e99-482e-ad8c-352120273275,driver_003,vehicle_3,西安市雁塔区,1,王五,39,13801868241,2,2021-01-13 22:44:00,0
fa22fc3a-009e-4c1a-ba81-35b3413f5051,driver_009,vehicle_9,天津市河西区,2,周东,72,13574208209,2,2021-01-13 16:36:00,0
d68cb311-3c92-4513-bc43-68b218987075,driver_001,vehicle_1,苏州市工业园区,3,张三,83,13913364664,2,2021-01-14 21:21:00,1
70d293e1-38fc-4b09-ac6c-f936fb06f9a2,driver_009,vehicle_9,成都市高新区,2,周东,60,13574208209,2,2021-01-14 04:28:00,0
f660aefb-fb29-4623-8a15-beac63ec3980,driver_001,vehicle_1,佛山市南海区,1,张三,46,13913364664,2,2021-01-14 02:57:00,0
d7fc555c-07cf-4bc9-9d1b-42972f250a1f,driver_008,vehicle_8,上海市浦东新区,1,黄磊,85,13312047525,2,2021-01-15 05:26:00,0
d964ac26-c4d3-4e52-9740-cab0252912e3,driver_017,vehicle_17,合肥市蜀山区,3,何杰,65,13965814370,2,2021-01-15 08:20:00,0
1813e790-a437-4c2c-8309-e26c3fa4bdfa,driver_006,vehicle_6,长沙市岳麓区,1,杨飞,23,13982030576,2,2021-01-15 13:15:00,0
38ca692f-3ef7-4225-ae8a-23fe665eaf4a,driver_012,vehicle_12,南京市建邺区,3,孙勇,58,13426882089,2,2021-01-16 22:50:00,1
8ea51176-1f6a-463e-9c2c-ad8c98351ae4,driver_009,vehicle_9,武汉市武昌区,1,周东,48,13574208209,2,2021-01-16 15:23:00,0
85935772-d76e-4143-b968-dfd6db2ceddb,driver_017,vehicle_17,西安市雁塔区,1,何杰,22,13965814370,2,2021-01-16 01:27:00,0
bd160ee2-e4e3-499e-8f91-5217689cfe61,driver_003,vehicle_3,青岛市市南区,3,王五,30,13801868241,2,2021-01-17 17:22:00,0
38fd227d-80d1-4f33-b292-fb36628014bb,driver_009,vehicle_9,武汉市武昌区,1,周东,67,13574208209,2,2021-01-17 19:51:00,0
547c5e95-3f13-465f-83d0-5a9264dab40a,driver_016,vehicle_16,无锡市梁溪区,1,林宇,23,13543241375,2,2021-01-17 22:50:00,0
a42519db-64c4-4fb6-8cf5-52a2c0f1b8b8,driver_012,vehicle_12,青岛市市南区,3,孙勇,34,13426882089,2,2021-01-18 16:41:00,0
a79a74d6-5df6-4fef-ab52-fb842f8767ed,driver_001,vehicle_1,北京市朝阳区,2,张三,5,13913364664,2,2021-01-18 19:22:00,1
25391cec-3253-40f1-a252-0a9713ede53e,driver_001,vehicle_1,无锡市梁溪区,3,张三,77,13913364664,2,2021-01-18 14:47:00,1
723c6abc-106f-46b0-a177-f5eda8b79da4,driver_003,vehicle_3,北京市朝阳区,2,王五,17,13801868241,2,2021-01-19 10:49:00,1
acfa9470-280e-457a-a417-70ceb3193c7f,driver_011,vehicle_11,合肥市蜀山区,2,徐辉,38,13469043711,2,2021-01-19 09:13:00,0
bf2bc1cf-2bd8-43f4-ae9e-51f2cd04f4dd,driver_013,vehicle_13,成都市高新区,2,胡涛,7,13139471381,2,2021-01-19 11:40:00,0
a1e078a7-3cb7-47c6-bbbc-1dbfe3e8349c,driver_012,vehicle_12,广州市天河区,3,孙勇,17,13426882089,2,2021-01-20 02:23:00,1
328429b1-005a-40f2-9c31-1d2eb75e76c5,driver_006,vehicle_6,上海市浦东新区,1,杨飞,69,13982030576,2,2021-01-20 23:25:00,1
03ba3454-55db-4add-a200-2c15f85d2d8b,driver_015,vehicle_15,西安市雁塔区,1,高浩,75,13497744193,2,2021-01-20 11:11:00,0
9d8defe2-9e7f-4d26-91b7-647ede7dbbf2,driver_002,vehicle_2,郑州市金水区,3,李四,95,13235766393,2,2021-01-21 00:11:00,0
bd5afdd6-7bf8-4415-ab07-1aac2974f4e4,driver_013,vehicle_13,南京市建邺区,3,胡涛,82,13139471381,2,2021-01-21 18:28:00,1
3050fb86-6971-4c59-9bdd-aa4aad94b519,driver_009,vehicle_9,西安市雁塔区,1,周东,50,13574208209,2,2021-01-21 22:59:00,0
f0ce18ed-b7a8-4a3c-a927-c91906438ae4,driver_009,vehicle_9,大连市中山区,1,周东,3,13574208209,2,2021-01-22 07:52:00,0
89ca556e-f0ce-450d-970f-ac0366f2185f,driver_010,vehicle_10,南京市建邺区,3,吴建,8,13180510004,2,2021-01-22 15:30:00,1
92701c7c-556e-4b3b-8a23-6c7ad38cc36a,driver_008,vehicle_8,上海市浦东新区,1,黄磊,35,13312047525,2,2021-01-22 20:37:00,1
bc7a90da-038d-40c5-bbcf-15c1b19c3bb8,driver_002,vehicle_2,合肥市蜀山区,3,李四,93,13235766393,2,2021-01-23 04:52:00,1
db0aaa55-4f4d-4924-a6bb-22af8c1c2c5a,driver_015,vehicle_15,杭州市滨江区,1,高浩,78,13497744193,2,2021-01-23 00:11:00,1
5c1af0f1-f87b-4b55-8d3d-53c521682041,driver_012,vehicle_12,无锡市梁溪区,3,孙勇,97,13426882089,2,2021-01-23 15:11:00,0
232d1f66-48f2-4573-888a-5b93fb493f05,driver_008,vehicle_8,南京市建邺区,3,黄磊,76,13312047525,2,2021-01-24 23:26:00,1
4bacf13f-78c6-4be9-bbc3-33c6914ccdec,driver_016,vehicle_16,杭州市滨江区,1,林宇,19,13543241375,2,2021-01-24 05:57:00,1
8ade8630-0b19-4326-9b20-1f87c3ceca33,driver_011,vehicle_11,佛山市南海区,2,徐辉,39,13469043711,2,2021-01-24 06:46:00,1
714793c2-ae5e-467d-ba46-54714eee7706,driver_002,vehicle_2,长沙市岳麓区,1,李四,53,13235766393,2,2021-01-25 18:48:00,0
0b84fa43-8479-4278-8958-5aec02d82a73,driver_018,vehicle_18,深圳市南山区,1,郭飞,91,13386489006,2,2021-01-25 09:42:00,1
a73e69f6-057c-4c7e-a413-497341b92dd3,driver_009,vehicle_9,上海市浦东新区,1,周东,42,13574208209,2,2021-01-25 20:30:00,1
065e98e4-324b-41da-8c92-58330682acad,driver_006,vehicle_6,上海市浦东新区,1,杨飞,85,13982030576,2,2021-01-26 02:50:00,1
b49f3752-8c02-4bbf-b99f-f43badc24d7e,driver_011,vehicle_11,苏州市工业园区,3,徐辉,45,13469043711,2,2021-01-26 08:26:00,1
41045703-2267-419f-ab68-8b3f6c10892e,driver_011,vehicle_11,西安市雁塔区,1,徐辉,56,13469043711,2,2021-01-26 13:15:00,0
f01671d1-6968-42f9-a0d1-50d3e5cbe1f0,driver_015,vehicle_15,成都市高新区,2,高浩,89,13497744193,2,2021-01-27 20:48:00,0
b4b78468-0a35-496f-b449-5b78172cf21c,driver_004,vehicle_4,杭州市滨江区,1,刘六,58,13580754881,2,2021-01-27 19:20:00,1
229b521e-0eab-41c7-aad4-a6e2b317a41a,driver_015,vehicle_15,无锡市梁溪区,3,高浩,82,13497744193,2,2021-01-27 13:00:00,1
a091bf83-dfd1-4206-9049-8cd705aff22b,driver_006,vehicle_6,南京市建邺区,3,杨飞,6,13982030576,2,2021-01-28 12:56:00,1
3c24e341-bbc9-4f14-9630-35cd9594a1e3,driver_011,vehicle_11,长沙市岳麓区,1,徐辉,45,13469043711,2,2021-01-28 20:29:00,0
5064a4ff-4945-42eb-8c29-c0496288c7f8,driver_003,vehicle_3,北京市朝阳区,2,王五,47,13801868241,2,2021-01-28 21:51:00,1
d4dbaf28-b83c-4e7d-81b7-b90360897c08,driver_018,vehicle_18,西安市雁塔区,1,郭飞,76,13386489006,2,2021-01-29 06:09:00,0
70f85228-fcb0-40c9-b973-9fdc46fcd236,driver_019,vehicle_19,深圳市南山区,1,马磊,73,13049729656,2,2021-01-29 03:06:00,1
e8c44605-2533-45c8-a0ec-fffdf045ce31,driver_012,vehicle_12,广州市天河区,3,孙勇,52,13426882089,2,2021-01-29 17:03:00,1
1eb4bf5d-9825-4eff-adc5-e4478f053a10,driver_002,vehicle_2,北京市朝阳区,2,李四,69,13235766393,2,2021-01-30 14:01:00,1
56d7c0ad-0c4a-493a-9fb7-57fc4bade943,driver_005,vehicle_5,成都市高新区,2,陈杰,9,13756400785,2,2021-01-30 04:23:00,0
